Organoid	Drug_ID	Drug Name	Max_conc	IC50	BETA	AUC
P24a	1059	AZD8055	2	0.221224	1.214248	0.808625
P24a	1059	AZD8055	2	0.874905	0.901242	0.85375
P24a	1059	AZD8055	2	1.864955	1.014046	0.919875
P24a	1066	AZD6482	5	5.978078	1.033272	0.994713
P24a	1066	AZD6482	5	5.233851	1.00487	0.988488
P24a	1066	AZD6482	5	5.684966	1.013614	0.993238
P24a	1068	Obatoclax Mesylate	10	-0.076538	1.022181	0.56125
P24a	1068	Obatoclax Mesylate	10	-0.17058	1.171661	0.54875
P24a	1068	Obatoclax Mesylate	10	-1.078371	0.775169	0.4225
P24a	1068	Obatoclax Mesylate	10	-1.547095	0.97653	0.3375
P24a	1068	Obatoclax Mesylate	10	-0.206412	1.01002	0.54125
P24a	1069	EHT 1864	10	1.057997	1.094511	0.70625
P24a	1069	EHT 1864	10	1.22362	0.795719	0.72875
P24a	1072	BMS-708163	5	3.920356	0.866369	0.949875
P24a	1072	BMS-708163	5	3.95257	0.741978	0.984625
P24a	1072	BMS-708163	5	5.315471	0.933415	0.93
P24a	1073	5-Fluorouracil	20	7.33534	1.039873	0.994712
P24a	1073	5-Fluorouracil	20	7.404151	1.037544	0.994712
P24a	1073	5-Fluorouracil	20	7.472319	1.052786	0.994712
P24a	1079	Dasatanib	0.5	0.225897	1.129509	0.984625
P24a	1079	Dasatanib	0.5	3.11751	1.002986	0.887375
P24a	1079	Dasatanib	0.5	2.903007	0.956953	0.991988
P24a	1080	Paclitaxel	0.01	-3.366432	1.082232	0.978375
P24a	1080	Paclitaxel	0.01	-1.405236	0.971258	0.923625
P24a	1083	PF-02341066	1	4.237762	1.007756	0.993238
P24a	1083	PF-02341066	1	3.978528	1.007634	0.994488
P24a	1083	PF-02341066	1	4.457244	1.017837	0.993238
P24a	1085	Sorafenib	4	3.576402	1.074569	0.903625
P24a	1085	Sorafenib	4	2.48629	1.01693	0.963375
P24a	1086	BI-2536	0.5	2.097709	0.870068	0.979625
P24a	1086	BI-2536	0.5	2.644121	0.911378	0.971125
P24a	1088	Irinotecan	5	3.075072	0.644163	0.86625
P24a	1088	Irinotecan	5	5.263475	0.979087	0.985988
P24a	1089	Oxaliplatin	20	7.385756	1.04076	0.88625
P24a	1089	Oxaliplatin	20	6.58623	1.000123	0.994712
P24a	1089	Oxaliplatin	20	4.013325	0.781207	0.985988
P24a	1091	BMS-536924	4	3.782016	0.995467	0.988487
P24a	1091	BMS-536924	4	5.076065	0.983203	0.968375
P24a	1114	Cetuximab	32.9	5.966012	0.848644	0.991988
P24a	1114	Cetuximab	32.9	7.429005	0.996538	0.982125
P24a	1114	Cetuximab	32.9	6.933481	0.930763	0.956125
P24a	1116	AKT inhibitor VIII	5	4.128902	0.885744	0.961125
P24a	1116	AKT inhibitor VIII	5	4.393372	0.981556	0.974625
P24a	1129	PF-4708671	10	0.224388	1.493196	0.755
P24a	1129	PF-4708671	10	1.256653	1.190778	0.84
P24a	1129	PF-4708671	10	2.178762	1.035633	0.61875
P24a	1133	JNJ-26854165	10	1.212361	0.912625	0.79375
P24a	1133	JNJ-26854165	10	2.649823	0.604008	0.7325
P24a	1134	LY317615	10	5.839548	0.940128	0.984625
P24a	1134	LY317615	10	5.669772	0.926557	0.979625
P24a	1150	Embelin	10	4.077414	1.022042	0.87
P24a	1150	Embelin	10	2.76025	1.008973	0.944875
P24a	1190	Gemcitibine	10	4.549242	0.837912	0.943625
P24a	1190	Gemcitibine	10	2.120131	0.40937	0.68125
P24a	1191	Bortezomib	0.02	-4.472434	0.878847	0.76375
P24a	1191	Bortezomib	0.02	-4.309217	0.946815	0.79375
P24a	1192	GSK269962A	5	0.134745	0.793731	0.86625
P24a	1192	GSK269962A	5	2.288009	0.921923	0.67375
P24a	1194	SB-505124	10	3.821963	0.812485	0.915
P24a	1194	SB-505124	10	3.247285	0.82992	0.89
P24a	1194	SB-505124	10	3.443743	0.767571	0.89
P24a	1200	Fulvestrant	1	2.68387	0.948665	0.963625
P24a	1200	Fulvestrant	1	2.774089	0.878124	0.970875
P24a	1218	JQ1	1	1.868284	0.956813	0.982125
P24a	1218	JQ1	1	3.237379	0.985443	0.943625
P24a	1218	JQ1	1	3.486282	0.952869	0.983375
P24a	1239	YK 4-279	10	2.961293	0.50259	0.77
P24a	1239	YK 4-279	10	2.028822	0.99698	0.83
P24a	1241	CHIR-99021	10	6.081909	1.006525	0.991988
P24a	1241	CHIR-99021	10	6.251306	0.96693	0.991987
P24a	1241	CHIR-99021	10	6.342864	0.99048	0.991988
P24a	1242	(5Z)-7-Oxozeaenol	10	2.874701	0.786377	0.86375
P24a	1242	(5Z)-7-Oxozeaenol	10	4.700442	1.06784	0.968375
P24a	1242	(5Z)-7-Oxozeaenol	10	4.832274	0.98891	0.975875
P24a	1248	FK866	1	3.332696	0.919714	0.978375
P24a	1248	FK866	1	1.712204	0.78555	0.9175
P24a	1249	BMS-345541	10	3.444258	0.718923	0.8725
P24a	1249	BMS-345541	10	4.902779	0.734683	0.935
P24a	1250	AZ960	10	5.236013	0.927244	0.931125
P24a	1250	AZ960	10	3.954287	0.893736	0.972125
P24a	1259	BMN-673	10	3.331922	0.682965	0.68875
P24a	1259	BMN-673	10	2.119619	0.434409	0.8625
P24a	1263	UNC0642	0.5	0.973602	0.857019	0.925
P24a	1263	UNC0642	0.5	2.4439	0.912772	0.977125
P24a	1264	SGC0946	0.5	0.065148	0.675614	0.984625
P24a	1264	SGC0946	0.5	3.038472	0.934738	0.84625
P24a	1268	XAV 939	5	3.717827	0.950151	0.948625
P24a	1268	XAV 939	5	2.826709	0.838854	0.952375
P24a	1268	XAV 939	5	3.539846	0.963575	0.90625
P24a	1372	GSK1120212/Tramatenib	1	-0.61704	0.808355	0.76125
P24a	1372	GSK1120212/Tramatenib	1	-0.71632	0.827127	0.765
P24a	1372	GSK1120212/Tramatenib	1	-0.663308	0.802051	0.755
P24a	1372	GSK1120212/Tramatenib	1	-1.720187	0.733905	0.62375
P24a	1372	GSK1120212/Tramatenib	1	-1.721477	0.65954	0.63875
P24a	1373	GSK2118436/Dabrafenib	10	6.259454	1.010912	0.957375
P24a	1373	GSK2118436/Dabrafenib	10	4.837657	0.923194	0.963625
P24a	1373	GSK2118436/Dabrafenib	10	4.825709	0.879449	0.991988
P24a	1375	Temozolomide	30	7.446976	1.009016	0.988487
P24a	1375	Temozolomide	30	7.194111	0.950343	0.993237
P24a	1504	PF-562271	10	2.355937	1.032334	0.845
P24a	1504	PF-562271	10	2.657266	0.800664	0.82375
P24a	1506	PAC-1	10	3.826714	0.898681	0.922375
P24a	1506	PAC-1	10	3.146727	1.111138	0.883625
P24a	1507	INCB-18424/Ruxolitinib	10	3.901429	0.605964	0.979625
P24a	1507	INCB-18424/Ruxolitinib	10	5.56809	0.902644	0.86625
P24a	1510	OSI-906	2.5	4.770664	0.953398	0.988488
P24a	1510	OSI-906	2.5	4.606327	0.970083	0.991988
P24a	1549	AZD8931	5	5.596447	0.998301	0.991988
P24a	1549	AZD8931	5	5.828522	1.011274	0.954875
P24a	1549	AZD8931	5	3.897209	0.920966	0.993238
P24a	1560	BYL719	5	3.975558	0.814252	0.873625
P24a	1560	BYL719	5	2.224492	1.069821	0.944875
P24a	1564	SCH772984	5	5.473713	0.967431	0.991988
P24a	1564	SCH772984	5	6.024134	1.032949	0.994713
P25	1001	AICAR	100	1.887588	0.615522	0.5325
P25	1001	AICAR	100	2.076478	0.649374	0.51
P25	1003	Camptothecin	0.1	0.063937	0.895633	0.980875
P25	1003	Camptothecin	0.1	0.743361	0.991859	0.956125
P25	1005	Cisplatin	6	2.676998	0.815366	0.8875
P25	1005	Cisplatin	6	1.718823	0.576202	0.76625
P25	1007	Docetaxel	0.0125	-1.326257	0.928312	0.9375
P25	1007	Docetaxel	0.0125	-2.360672	0.822536	0.977125
P25	1010	Gefitinib	0.5	1.797158	0.925433	0.89375
P25	1010	Gefitinib	0.5	0.281397	0.821565	0.963625
P25	1011	ABT-263	2	4.031866	0.849615	0.982125
P25	1011	ABT-263	2	3.995003	0.955778	0.983375
P25	1012	Vorinostat	10	0.449237	0.888776	0.63375
P25	1012	Vorinostat	10	1.890735	0.889114	0.77875
P25	1013	Nilotinib	2	5.204353	1.049138	0.994712
P25	1013	Nilotinib	2	5.075282	1.026555	0.994712
P25	1017	AZD-2281	5	3.710713	0.514821	0.993238
P25	1017	AZD-2281	5	5.831186	1.035821	0.85875
P25	1020	Lenalidomide	5	5.689695	1.019695	0.993238
P25	1020	Lenalidomide	5	3.988393	0.881081	0.956125
P25	1021	Axitinib	2	4.677514	1.002105	0.993237
P25	1021	Axitinib	2	4.938352	1.030296	0.991988
P25	1023	GW 441756	2	3.410801	0.851279	0.957375
P25	1023	GW 441756	2	3.800124	0.977646	0.978375
P25	1024	CEP-701	2	0.027356	1.137247	0.805
P25	1024	CEP-701	2	0.609546	1.175984	0.833625
P25	1025	SB 216763	10	3.557459	0.875771	0.91875
P25	1025	SB 216763	10	4.891412	0.877464	0.961125
P25	1026	17-AAG	1	-1.499611	1.270982	0.77375
P25	1026	17-AAG	1	-0.868864	1.207262	0.7075
P25	1029	AMG-706	2	4.839677	1.010662	0.8775
P25	1029	AMG-706	2	2.389604	0.606477	0.993237
P25	1030	KU-55933	10	7.201728	1.052677	0.885
P25	1030	KU-55933	10	3.859176	0.663384	0.998212
P25	1032	BIBW2992/Afatanib	0.5	0.56764	0.766448	0.9
P25	1032	BIBW2992/Afatanib	0.5	0.740505	0.848034	0.92375
P25	1033	GDC-0449	10	6.028693	0.964209	0.945
P25	1033	GDC-0449	10	4.937335	0.750641	0.985988
P25	1036	PLX4720	10	5.166082	0.892243	0.968625
P25	1036	PLX4720	10	4.517414	0.871631	0.951125
P25	1037	BX-795	5	4.346176	0.897902	0.905
P25	1037	BX-795	5	2.952646	0.774931	0.968625
P25	1038	NU-7441	2	3.562858	0.896306	0.994712
P25	1038	NU-7441	2	5.083002	1.033522	0.969875
P25	1039	SL 0101-1	10	6.706508	1.021878	0.795
P25	1039	SL 0101-1	10	4.049039	0.420002	0.994487
P25	1042	BIRB 0796	10	6.861967	1.038802	0.994712
P25	1042	BIRB 0796	10	6.721591	1.031178	0.994712
P25	1043	JNK Inhibitor VIII	10	6.253099	1.045671	0.993237
P25	1043	JNK Inhibitor VIII	10	5.107834	1.014092	0.975875
P25	1046	681640	2	4.207818	0.927257	0.983375
P25	1046	681640	2	3.484301	0.818165	0.957375
P25	1047	Nutlin-3a	8	5.410467	0.913016	0.994488
P25	1047	Nutlin-3a	8	6.389413	1.005946	0.978375
P25	1048	Mirin	100	4.374611	1.079704	0.845
P25	1048	Mirin	100	5.09405	0.965639	0.88625
P25	1049	PD-173074	2	4.360383	0.967363	0.983375
P25	1049	PD-173074	2	4.229334	0.927001	0.985987
P25	1050	ZM-447439	4	4.468413	0.998625	0.8525
P25	1050	ZM-447439	4	2.794136	0.576869	0.980875
P25	1051	MLN8237	2	2.738793	0.659231	0.765
P25	1051	MLN8237	2	1.391174	0.463819	0.90625
P25	1052	RO-3306	5	5.606086	1.004535	0.962375
P25	1052	RO-3306	5	4.472052	0.848278	0.991988
P25	1053	MK-2206	4	0.694385	0.698614	0.73875
P25	1053	MK-2206	4	1.711185	0.836143	0.8575
P25	1054	PD-0332991	4	0.603154	0.298624	0.61
P25	1054	PD-0332991	4	2.937645	0.517549	0.83625
P25	1055	PF477736	1	-0.13005	0.919345	0.83375
P25	1055	PF477736	1	0.727915	1.043241	0.906125
P25	1057	NVP-BEZ235	0.25	-1.849409	0.845538	0.66125
P25	1057	NVP-BEZ235	0.25	-2.927859	0.764221	0.79375
P25	1058	GDC0941	4	1.003561	0.764417	0.78625
P25	1058	GDC0941	4	0.731875	0.859135	0.77875
P25	1058	GDC0941	4	2.068775	0.950223	0.8975
P25	1058	GDC0941	4	0.899528	0.656144	0.75
P25	1059	AZD8055	2	0.53245	1.057826	0.7325
P25	1059	AZD8055	2	-0.327186	0.843275	0.8475
P25	1066	AZD6482	5	6.29248	1.054991	0.978375
P25	1066	AZD6482	5	4.778268	0.938359	0.994712
P25	1068	Obatoclax Mesylate	10	0.902822	1.258406	0.52125
P25	1068	Obatoclax Mesylate	10	-0.338691	0.985118	0.72
P25	1068	Obatoclax Mesylate	10	0.916238	1.243091	0.72125
P25	1068	Obatoclax Mesylate	10	0.676181	1.266144	0.6875
P25	1069	EHT 1864	10	2.910089	0.883118	0.8825
P25	1069	EHT 1864	10	2.868089	0.999324	0.899875
P25	1072	BMS-708163	5	4.496425	0.886941	0.968625
P25	1072	BMS-708163	5	3.483683	0.665868	0.90125
P25	1073	5-Fluorouracil	20	3.894702	0.80277	0.8875
P25	1073	5-Fluorouracil	20	7.083699	0.964252	0.991988
P25	1079	Dasatanib	0.5	-0.484899	0.47716	0.93375
P25	1079	Dasatanib	0.5	1.261256	0.824113	0.7475
P25	1080	Paclitaxel	0.01	-3.098395	0.781373	0.79375
P25	1080	Paclitaxel	0.01	-4.679379	0.693272	0.9125
P25	1083	PF-02341066	1	2.624125	0.793176	0.94875
P25	1083	PF-02341066	1	3.857455	0.991131	0.990738
P25	1085	Sorafenib	4	4.201054	0.953498	0.975875
P25	1085	Sorafenib	4	2.990706	0.808013	0.91875
P25	1086	BI-2536	0.5	-1.812511	0.479172	0.52375
P25	1086	BI-2536	0.5	-3.294041	0.713886	0.6425
P25	1088	Irinotecan	5	1.105444	0.851233	0.7875
P25	1088	Irinotecan	5	0.531707	0.60905	0.68875
P25	1089	Oxaliplatin	20	4.805078	0.546356	0.993237
P25	1089	Oxaliplatin	20	7.146701	1.006111	0.85875
P25	1091	BMS-536924	4	0.790236	0.881232	0.7825
P25	1091	BMS-536924	4	0.88388	0.664123	0.75
P25	1114	Cetuximab	32.9	6.790311	0.871791	0.977125
P25	1114	Cetuximab	32.9	4.804299	0.669059	0.8775
P25	1116	AKT inhibitor VIII	5	2.2041	1.069429	0.902375
P25	1116	AKT inhibitor VIII	5	2.02874	1.115221	0.894875
P25	1129	PF-4708671	10	1.69132	0.780733	0.765
P25	1129	PF-4708671	10	4.359004	1.083234	0.956125
P25	1133	JNJ-26854165	10	3.72314	1.167383	0.918625
P25	1133	JNJ-26854165	10	2.869325	0.710398	0.825
P25	1134	LY317615	10	4.085153	0.536789	0.962375
P25	1134	LY317615	10	4.68935	0.954029	0.85375
P25	1150	Embelin	10	3.621156	0.732571	0.991988
P25	1150	Embelin	10	6.137972	1.013546	0.8925
P25	1190	Gemcitibine	10	-1.401867	0.675213	0.66125
P25	1190	Gemcitibine	10	0.921604	0.687335	0.39625
P25	1191	Bortezomib	0.02	-4.418369	1.047057	0.83
P25	1191	Bortezomib	0.02	-3.844059	1.064697	0.8075
P25	1192	GSK269962A	5	2.479478	0.910887	0.954875
P25	1192	GSK269962A	5	3.832132	0.971585	0.90125
P25	1194	SB-505124	10	2.986775	0.790861	0.72125
P25	1194	SB-505124	10	1.937363	0.523139	0.87375
P25	1200	Fulvestrant	1	2.251597	0.779205	0.991987
P25	1200	Fulvestrant	1	3.943673	1.00102	0.93625
P25	1218	JQ1	1	-0.44353	0.737511	0.77375
P25	1218	JQ1	1	0.092483	0.993581	0.8625
P25	1239	YK 4-279	10	5.068029	0.876731	0.962375
P25	1239	YK 4-279	10	4.691909	0.907331	0.956125
P25	1241	CHIR-99021	10	6.088223	0.96466	0.969625
P25	1241	CHIR-99021	10	4.832195	0.955557	0.988487
P25	1242	(5Z)-7-Oxozeaenol	10	2.7811	1.033331	0.76125
P25	1242	(5Z)-7-Oxozeaenol	10	1.583815	0.833947	0.898625
P25	1248	FK866	1	1.501999	0.820647	0.977125
P25	1248	FK866	1	3.280452	0.871174	0.9175
P25	1249	BMS-345541	10	5.016589	0.996817	0.974625
P25	1249	BMS-345541	10	2.020423	0.999007	0.80625
P25	1250	AZ960	10	6.04706	1.008204	0.991988
P25	1250	AZ960	10	5.152951	0.923198	0.969875
P25	1259	BMN-673	10	0.933744	0.536686	0.952375
P25	1259	BMN-673	10	4.634352	0.866587	0.64
P25	1263	UNC0642	0.5	3.730318	1.048342	0.994712
P25	1263	UNC0642	0.5	3.799349	1.044195	0.994712
P25	1264	SGC0946	0.5	3.495144	1.000789	0.993237
P25	1264	SGC0946	0.5	1.468331	0.674076	0.91125
P25	1268	XAV 939	5	3.244069	0.66042	0.88625
P25	1268	XAV 939	5	4.26995	0.86761	0.959875
P25	1372	GSK1120212/Tramatenib	1	-3.270422	0.440685	0.4625
P25	1372	GSK1120212/Tramatenib	1	-2.006159	0.557178	0.585
P25	1372	GSK1120212/Tramatenib	1	-1.267511	0.479716	0.63625
P25	1372	GSK1120212/Tramatenib	1	-2.437533	0.568914	0.53875
P25	1373	GSK2118436/Dabrafenib	10	4.947067	0.74633	0.945
P25	1373	GSK2118436/Dabrafenib	10	6.372515	1.026268	0.993237
P25	1375	Temozolomide	30	5.027702	0.783982	0.87375
P25	1375	Temozolomide	30	4.736892	0.671618	0.91625
P25	1504	PF-562271	10	0.176253	0.636634	0.72625
P25	1504	PF-562271	10	1.014647	1.096417	0.57875
P25	1506	PAC-1	10	1.885513	1.171306	0.7975
P25	1506	PAC-1	10	2.052281	0.934262	0.823625
P25	1507	INCB-18424/Ruxolitinib	10	5.985396	0.997049	0.991988
P25	1507	INCB-18424/Ruxolitinib	10	6.238094	0.986873	0.988488
P25	1510	OSI-906	2.5	1.77735	1.048595	0.972125
P25	1510	OSI-906	2.5	3.491146	1.008484	0.907375
P25	1549	AZD8931	5	2.818175	0.511009	0.6075
P25	1549	AZD8931	5	0.569488	0.333848	0.8175
P25	1560	BYL719	5	3.208209	0.637755	0.74625
P25	1560	BYL719	5	2.187708	0.442276	0.8825
P25	1564	SCH772984	5	2.055924	0.486332	0.76125
P25	1564	SCH772984	5	-0.275979	0.497304	0.58875
P26	1001	AICAR	100	1.963672	1.087909	0.555
P26	1001	AICAR	100	2.840113	1.470153	0.52625
P26	1001	AICAR	100	2.323833	1.208648	0.6575
P26	1003	Camptothecin	0.1	-1.164015	0.904601	0.91625
P26	1003	Camptothecin	0.1	-1.606012	0.994084	0.904875
P26	1003	Camptothecin	0.1	-1.122134	0.768732	0.9
P26	1005	Cisplatin	6	0.286675	1.601106	0.825
P26	1005	Cisplatin	6	1.519572	1.105231	0.702375
P26	1005	Cisplatin	6	0.772743	1.251575	0.75875
P26	1007	Docetaxel	0.0125	-0.398979	0.97517	0.991988
P26	1007	Docetaxel	0.0125	0.443702	1.064211	0.985988
P26	1007	Docetaxel	0.0125	-0.687851	0.981123	0.998212
P26	1010	Gefitinib	0.5	3.194479	0.962854	0.991987
P26	1010	Gefitinib	0.5	3.581896	1.01926	0.993237
P26	1010	Gefitinib	0.5	3.209525	1.004833	0.988488
P26	1011	ABT-263	2	4.261276	0.981903	0.983375
P26	1011	ABT-263	2	4.191348	0.982957	0.984738
P26	1011	ABT-263	2	4.303758	0.931734	0.984737
P26	1012	Vorinostat	10	2.923006	0.957256	0.865
P26	1012	Vorinostat	10	2.992968	0.849387	0.87125
P26	1012	Vorinostat	10	2.691285	1.021635	0.87
P26	1013	Nilotinib	2	3.957956	0.948182	0.957375
P26	1013	Nilotinib	2	4.850812	0.956096	0.982125
P26	1013	Nilotinib	2	3.168128	0.880022	0.991987
P26	1017	AZD-2281	5	5.174058	0.947405	0.983375
P26	1017	AZD-2281	5	5.40817	1.022315	0.972125
P26	1017	AZD-2281	5	4.418865	0.926269	0.990738
P26	1020	Lenalidomide	5	5.384248	0.969104	0.985988
P26	1020	Lenalidomide	5	6.113752	1.045355	0.988488
P26	1020	Lenalidomide	5	5.396861	0.980941	0.994713
P26	1021	Axitinib	2	1.077428	1.053909	0.957375
P26	1021	Axitinib	2	3.06895	0.967172	0.892375
P26	1021	Axitinib	2	3.139157	0.884344	0.968375
P26	1023	GW 441756	2	5.185267	1.02302	0.978375
P26	1023	GW 441756	2	3.811809	0.962402	0.94
P26	1023	GW 441756	2	3.397794	0.729662	0.994487
P26	1024	CEP-701	2	3.396805	0.802858	0.957375
P26	1024	CEP-701	2	2.452834	0.648799	0.8925
P26	1024	CEP-701	2	4.263219	0.891629	0.982125
P26	1025	SB 216763	10	6.595611	1.03557	0.994487
P26	1025	SB 216763	10	6.962939	1.055928	0.994487
P26	1025	SB 216763	10	6.533477	1.037546	0.994712
P26	1026	17-AAG	1	-0.237365	1.204682	0.866125
P26	1026	17-AAG	1	-1.497509	1.399367	0.767375
P26	1026	17-AAG	1	0.342257	1.292172	0.71125
P26	1029	AMG-706	2	5.131958	1.030728	0.994487
P26	1029	AMG-706	2	5.099796	1.059449	0.994712
P26	1029	AMG-706	2	5.172794	1.015807	0.994713
P26	1030	KU-55933	10	6.840984	1.015542	0.994712
P26	1030	KU-55933	10	6.691835	1.032313	0.994712
P26	1030	KU-55933	10	6.901507	1.05166	0.994487
P26	1032	BIBW2992/Afatanib	0.5	2.9033	0.955881	0.962375
P26	1032	BIBW2992/Afatanib	0.5	2.004137	0.886936	0.962375
P26	1032	BIBW2992/Afatanib	0.5	2.154398	0.875585	0.984625
P26	1033	GDC-0449	10	2.723757	0.917375	0.903625
P26	1033	GDC-0449	10	2.719169	0.813146	0.86125
P26	1033	GDC-0449	10	2.6006	1.193468	0.87625
P26	1036	PLX4720	10	6.956081	1.049681	0.994712
P26	1036	PLX4720	10	6.79178	1.004604	0.994488
P26	1036	PLX4720	10	6.991134	1.032251	0.994712
P26	1037	BX-795	5	3.571741	0.867574	0.942375
P26	1037	BX-795	5	2.876933	0.805317	0.8425
P26	1037	BX-795	5	2.032553	0.732859	0.91125
P26	1038	NU-7441	2	4.744651	1.027824	0.993237
P26	1038	NU-7441	2	3.413688	0.924597	0.968625
P26	1038	NU-7441	2	4.970677	1.023474	0.993237
P26	1039	SL 0101-1	10	2.294507	0.91323	0.845
P26	1039	SL 0101-1	10	2.111382	0.999362	0.8425
P26	1039	SL 0101-1	10	2.356861	0.74045	0.8175
P26	1042	BIRB 0796	10	6.179614	0.989626	0.977125
P26	1042	BIRB 0796	10	6.327733	0.98072	0.991987
P26	1042	BIRB 0796	10	5.590318	0.881157	0.991987
P26	1043	JNK Inhibitor VIII	10	5.082525	0.766927	0.957375
P26	1043	JNK Inhibitor VIII	10	5.95822	0.938243	0.984625
P26	1043	JNK Inhibitor VIII	10	6.077839	0.9217	0.984625
P26	1046	681640	2	4.58804	0.981891	0.988487
P26	1046	681640	2	4.327571	0.940951	0.984625
P26	1046	681640	2	5.042895	0.994843	0.993237
P26	1047	Nutlin-3a	8	6.668353	1.042165	0.994712
P26	1047	Nutlin-3a	8	6.975905	1.071642	0.991987
P26	1047	Nutlin-3a	8	6.028702	0.985416	0.998213
P26	1048	Mirin	100	8.262491	0.992098	0.988487
P26	1048	Mirin	100	8.373489	1.002651	0.984738
P26	1048	Mirin	100	8.058078	1.010372	0.990738
P26	1049	PD-173074	2	5.3292	1.051807	0.994712
P26	1049	PD-173074	2	5.531371	1.079118	0.993237
P26	1049	PD-173074	2	4.787806	0.989789	0.998224
P26	1050	ZM-447439	4	1.628065	1.002789	0.980875
P26	1050	ZM-447439	4	3.025678	1.151246	0.8725
P26	1050	ZM-447439	4	4.357666	1.020267	0.943375
P26	1051	MLN8237	2	2.46045	0.614259	0.94
P26	1051	MLN8237	2	1.629223	0.770358	0.8875
P26	1051	MLN8237	2	2.772292	0.781073	0.88625
P26	1052	RO-3306	5	6.205253	1.029112	0.993237
P26	1052	RO-3306	5	5.716264	1.032604	0.983375
P26	1052	RO-3306	5	4.96602	0.959711	0.994713
P26	1053	MK-2206	4	6.002356	1.046856	0.994712
P26	1053	MK-2206	4	6.18308	1.060858	0.994712
P26	1053	MK-2206	4	6.097386	1.040501	0.998212
P26	1054	PD-0332991	4	4.365346	0.891173	0.983375
P26	1054	PD-0332991	4	4.929977	0.941439	0.9
P26	1054	PD-0332991	4	3.160044	0.676792	0.969875
P26	1055	PF477736	1	0.729707	1.08896	0.932375
P26	1055	PF477736	1	1.106647	1.185421	0.918625
P26	1055	PF477736	1	1.171725	1.118189	0.936125
P26	1057	NVP-BEZ235	0.25	-0.784597	0.940414	0.943625
P26	1057	NVP-BEZ235	0.25	-0.387503	1.060077	0.8925
P26	1057	NVP-BEZ235	0.25	0.044247	1.038464	0.926125
P26	1058	GDC0941	4	4.255353	0.906456	0.994712
P26	1058	GDC0941	4	5.644959	1.028138	0.968625
P26	1058	GDC0941	4	5.822824	1.045999	0.993237
P26	1058	GDC0941	4	5.458139	1.018137	0.993238
P26	1058	GDC0941	4	5.576078	1.028455	0.990737
P26	1058	GDC0941	4	5.130803	1.011197	0.993237
P26	1059	AZD8055	2	1.172905	1.067474	0.951125
P26	1059	AZD8055	2	2.410549	1.029628	0.897375
P26	1059	AZD8055	2	2.31835	1.088808	0.949875
P26	1066	AZD6482	5	5.631703	0.989278	0.991987
P26	1066	AZD6482	5	5.750711	0.976295	0.993237
P26	1066	AZD6482	5	5.726008	1.000995	0.991988
P26	1068	Obatoclax Mesylate	10	-0.334186	1.036015	0.5725
P26	1068	Obatoclax Mesylate	10	-0.030243	1.231973	0.4325
P26	1068	Obatoclax Mesylate	10	-0.889253	0.994691	0.52375
P26	1068	Obatoclax Mesylate	10	0.470518	1.251144	0.69
P26	1068	Obatoclax Mesylate	10	0.80924	0.989497	0.65125
P26	1068	Obatoclax Mesylate	10	0.628812	1.347021	0.67875
P26	1069	EHT 1864	10	6.752494	0.998666	0.994487
P26	1069	EHT 1864	10	5.570623	0.947728	0.995962
P26	1069	EHT 1864	10	7.020679	1.056349	0.978375
P26	1072	BMS-708163	5	5.917825	0.995167	0.993237
P26	1072	BMS-708163	5	5.082207	0.918846	0.982125
P26	1072	BMS-708163	5	5.275467	0.923356	0.984625
P26	1073	5-Fluorouracil	20	7.491897	1.022857	0.994712
P26	1073	5-Fluorouracil	20	6.509002	0.94486	0.983375
P26	1073	5-Fluorouracil	20	7.605521	1.050387	0.994713
P26	1079	Dasatanib	0.5	1.364875	0.781516	0.983375
P26	1079	Dasatanib	0.5	2.93074	0.971272	0.935
P26	1079	Dasatanib	0.5	2.872472	0.935646	0.984737
P26	1080	Paclitaxel	0.01	-0.388606	1.018961	0.983375
P26	1080	Paclitaxel	0.01	-0.871905	0.987078	0.988488
P26	1080	Paclitaxel	0.01	-1.184199	0.943449	0.993237
P26	1083	PF-02341066	1	3.782659	0.993604	0.991987
P26	1083	PF-02341066	1	3.97905	0.986755	0.991987
P26	1083	PF-02341066	1	3.986588	1.004805	0.990738
P26	1085	Sorafenib	4	4.516367	1.035075	0.973375
P26	1085	Sorafenib	4	3.774189	1.030832	0.961125
P26	1085	Sorafenib	4	3.494667	1.003421	0.982237
P26	1086	BI-2536	0.5	-1.875536	0.858277	0.84875
P26	1086	BI-2536	0.5	-0.458723	0.836551	0.7925
P26	1086	BI-2536	0.5	-0.310087	0.571673	0.66875
P26	1088	Irinotecan	5	3.091509	1.077488	0.943625
P26	1088	Irinotecan	5	2.295165	1.075772	0.913625
P26	1088	Irinotecan	5	2.808201	1.112376	0.944875
P26	1089	Oxaliplatin	20	6.337209	0.952463	0.982125
P26	1089	Oxaliplatin	20	7.957546	1.058873	0.993237
P26	1089	Oxaliplatin	20	7.121575	1.000073	0.998213
P26	1091	BMS-536924	4	4.662167	1.012129	0.983487
P26	1091	BMS-536924	4	3.005692	1.022525	0.982125
P26	1091	BMS-536924	4	4.460045	1.028189	0.931125
P26	1114	Cetuximab	32.9	6.494896	0.854831	0.966125
P26	1114	Cetuximab	32.9	6.240634	0.889382	0.964875
P26	1114	Cetuximab	32.9	6.965827	0.881159	0.979625
P26	1116	AKT inhibitor VIII	5	6.312289	1.029677	0.995963
